"positive_count","negative_count","label"
34015,17596,"hm_cluster1"
28102,16035,"hm_cluster1"
26206,16306,"hm_cluster1"
24974,18754,"hm_cluster1"
25950,15944,"hm_cluster1"
26199,19421,"hm_cluster1"
25859,19194,"hm_cluster1"
27654,14005,"hm_cluster1"
22805,15132,"hm_cluster1"
26315,19989,"hm_cluster1"
20532,13459,"hm_cluster1"
25228,12409,"hm_cluster1"
28029,17602,"hm_cluster1"
26957,17984,"hm_cluster1"
23648,15342,"hm_cluster1"
24568,16090,"hm_cluster1"
25878,15797,"hm_cluster1"
28230,14371,"hm_cluster1"
29508,16771,"hm_cluster1"
20444,13779,"hm_cluster1"
26722,18335,"hm_cluster1"
23992,15665,"hm_cluster1"
30648,19876,"hm_cluster1"
30486,16029,"hm_cluster1"
26602,17030,"hm_cluster1"
30121,17937,"hm_cluster1"
30495,15705,"hm_cluster1"
29790,17575,"hm_cluster1"
26275,17211,"hm_cluster1"
33491,20516,"hm_cluster1"
27451,17527,"hm_cluster1"
27110,19533,"hm_cluster1"
25381,15547,"hm_cluster1"
23523,18386,"hm_cluster1"
29017,14633,"hm_cluster1"
21825,13319,"hm_cluster1"
25255,19000,"hm_cluster1"
24167,16784,"hm_cluster1"
26880,15941,"hm_cluster1"
22091,11827,"hm_cluster1"
26276,14858,"hm_cluster1"
19730,13946,"hm_cluster1"
32015,17852,"hm_cluster1"
27829,14714,"hm_cluster1"
28860,17862,"hm_cluster1"
28994,18785,"hm_cluster1"
27497,16231,"hm_cluster1"
24811,13828,"hm_cluster1"
22779,15847,"hm_cluster1"
26931,18897,"hm_cluster1"
27051,15456,"hm_cluster1"
29611,22402,"hm_cluster1"
25989,14610,"hm_cluster1"
24285,15206,"hm_cluster1"
26885,16827,"hm_cluster1"
33119,16411,"hm_cluster1"
33499,21134,"hm_cluster1"
29865,14133,"hm_cluster1"
23060,14915,"hm_cluster1"
34045,20663,"hm_cluster1"
28124,15978,"hm_cluster1"
27216,14187,"hm_cluster1"
27844,16510,"hm_cluster1"
23946,15053,"hm_cluster1"
29586,12977,"hm_cluster1"
28333,18358,"hm_cluster1"
23919,14763,"hm_cluster1"
29901,13768,"hm_cluster1"
27469,17300,"hm_cluster1"
30739,14877,"hm_cluster1"
25519,16110,"hm_cluster1"
25498,10361,"hm_cluster1"
31136,17995,"hm_cluster1"
27979,15174,"hm_cluster1"
26748,13164,"hm_cluster1"
28567,17585,"hm_cluster1"
27324,17073,"hm_cluster1"
25990,13670,"hm_cluster1"
32611,15810,"hm_cluster1"
23343,14670,"hm_cluster1"
24234,17866,"hm_cluster1"
29881,16314,"hm_cluster1"
24285,18798,"hm_cluster1"
30991,16494,"hm_cluster1"
28014,17446,"hm_cluster1"
25043,16094,"hm_cluster1"
30462,16135,"hm_cluster1"
26924,13933,"hm_cluster1"
21529,14611,"hm_cluster1"
28434,15310,"hm_cluster1"
25243,19119,"hm_cluster1"
18733,15227,"hm_cluster1"
27370,16909,"hm_cluster1"
22699,13283,"hm_cluster1"
27077,18933,"hm_cluster1"
31782,17931,"hm_cluster1"
26328,19595,"hm_cluster1"
30128,18422,"hm_cluster1"
25398,13016,"hm_cluster1"
33198,18998,"hm_cluster1"
23282,17882,"hm_cluster1"
26635,17677,"hm_cluster1"
26297,15763,"hm_cluster1"
27837,18207,"hm_cluster1"
33053,17042,"hm_cluster1"
29663,16555,"hm_cluster1"
27818,16837,"hm_cluster1"
29728,14967,"hm_cluster1"
29388,16446,"hm_cluster1"
24411,13897,"hm_cluster1"
24017,15158,"hm_cluster1"
28329,15115,"hm_cluster1"
27993,18273,"hm_cluster1"
26177,16564,"hm_cluster1"
29864,16248,"hm_cluster1"
28132,17538,"hm_cluster1"
21704,15013,"hm_cluster1"
24757,16955,"hm_cluster1"
30205,18438,"hm_cluster1"
29349,16342,"hm_cluster1"
30578,14877,"hm_cluster1"
27464,16433,"hm_cluster1"
31211,17762,"hm_cluster1"
23455,18503,"hm_cluster1"
26314,19193,"hm_cluster1"
26176,15273,"hm_cluster1"
31128,18003,"hm_cluster1"
33248,16197,"hm_cluster1"
24533,13672,"hm_cluster1"
25448,19442,"hm_cluster1"
24248,13923,"hm_cluster1"
22882,15467,"hm_cluster1"
11607,6293,"hm_cluster2"
12834,6682,"hm_cluster2"
14716,9106,"hm_cluster2"
13918,7264,"hm_cluster2"
13908,8166,"hm_cluster2"
11263,5214,"hm_cluster2"
12989,6682,"hm_cluster2"
11638,7699,"hm_cluster2"
13190,6458,"hm_cluster2"
11841,7325,"hm_cluster2"
13165,6238,"hm_cluster2"
13175,7790,"hm_cluster2"
13487,7720,"hm_cluster2"
13283,6277,"hm_cluster2"
15245,8614,"hm_cluster2"
13259,8370,"hm_cluster2"
12905,6836,"hm_cluster2"
12398,7632,"hm_cluster2"
14045,7953,"hm_cluster2"
14136,6329,"hm_cluster2"
11238,4804,"hm_cluster2"
14471,8753,"hm_cluster2"
13403,5724,"hm_cluster2"
15367,5837,"hm_cluster2"
13449,6098,"hm_cluster2"
13940,7214,"hm_cluster2"
13277,7846,"hm_cluster2"
14989,5960,"hm_cluster2"
13791,5371,"hm_cluster2"
14212,6870,"hm_cluster2"
10300,5484,"hm_cluster2"
12641,6648,"hm_cluster2"
13935,8211,"hm_cluster2"
10177,6601,"hm_cluster2"
13338,6428,"hm_cluster2"
17022,9350,"hm_cluster2"
14132,7506,"hm_cluster2"
11871,8204,"hm_cluster2"
10710,6803,"hm_cluster2"
18090,9254,"hm_cluster2"
12179,4788,"hm_cluster2"
10732,8505,"hm_cluster2"
15222,5497,"hm_cluster2"
17493,9489,"hm_cluster2"
10729,6680,"hm_cluster2"
11680,7863,"hm_cluster2"
15174,8337,"hm_cluster2"
12318,6660,"hm_cluster2"
16086,6377,"hm_cluster2"
11182,7134,"hm_cluster2"
11198,6738,"hm_cluster2"
15679,8903,"hm_cluster2"
18966,7956,"hm_cluster2"
10156,6105,"hm_cluster2"
12549,5087,"hm_cluster2"
18178,8152,"hm_cluster2"
15065,7556,"hm_cluster2"
11310,5404,"hm_cluster2"
12009,5761,"hm_cluster2"
15052,7841,"hm_cluster2"
15651,9465,"hm_cluster2"
14058,6017,"hm_cluster2"
15273,6443,"hm_cluster2"
12114,6434,"hm_cluster2"
12183,5210,"hm_cluster2"
12876,5677,"hm_cluster2"
15825,5383,"hm_cluster2"
13991,6966,"hm_cluster2"
12279,7468,"hm_cluster2"
15699,6424,"hm_cluster2"
9844,5121,"hm_cluster2"
13166,7216,"hm_cluster2"
9234,5514,"hm_cluster2"
12663,7058,"hm_cluster2"
15652,8263,"hm_cluster2"
10359,6079,"hm_cluster2"
9689,5651,"hm_cluster2"
12131,6688,"hm_cluster2"
14103,6231,"hm_cluster2"
13770,8322,"hm_cluster2"
17246,7821,"hm_cluster2"
13587,7359,"hm_cluster2"
14902,6161,"hm_cluster2"
13510,6129,"hm_cluster2"
12451,6857,"hm_cluster2"
12613,5514,"hm_cluster2"
15155,6276,"hm_cluster2"
11838,5897,"hm_cluster2"
13328,6900,"hm_cluster2"
12554,5438,"hm_cluster2"
10576,6726,"hm_cluster2"
12500,6168,"hm_cluster2"
12988,7218,"hm_cluster2"
13207,7207,"hm_cluster2"
12189,5132,"hm_cluster2"
13469,6434,"hm_cluster2"
13944,6463,"hm_cluster2"
11159,4713,"hm_cluster2"
12734,6931,"hm_cluster2"
16605,7163,"hm_cluster2"
14759,8769,"hm_cluster2"
13409,7464,"hm_cluster2"
9534,6069,"hm_cluster2"
12323,6538,"hm_cluster2"
14332,6069,"hm_cluster2"
9524,6866,"hm_cluster2"
15004,5804,"hm_cluster2"
12660,7285,"hm_cluster2"
13249,7068,"hm_cluster2"
10344,5314,"hm_cluster2"
14290,5507,"hm_cluster2"
16015,7901,"hm_cluster2"
13215,7279,"hm_cluster2"
13504,7007,"hm_cluster2"
12064,6334,"hm_cluster2"
11216,6965,"hm_cluster2"
13665,7854,"hm_cluster2"
11009,5400,"hm_cluster2"
9537,4416,"hm_cluster2"
11849,6917,"hm_cluster2"
13055,6707,"hm_cluster2"
13889,8294,"hm_cluster2"
15959,8503,"hm_cluster2"
11071,5391,"hm_cluster2"
18502,8547,"hm_cluster2"
15456,7281,"hm_cluster2"
12658,6586,"hm_cluster2"
10909,3945,"hm_cluster2"
11041,5224,"hm_cluster2"
10730,5523,"hm_cluster2"
16036,6796,"hm_cluster2"
11860,5704,"hm_cluster2"
12723,6492,"hm_cluster2"
14227,6950,"hm_cluster2"
11964,5909,"hm_cluster2"
12997,6595,"hm_cluster2"
12634,7711,"hm_cluster2"
14687,6601,"hm_cluster2"
19142,8740,"hm_cluster2"
16501,4704,"hm_cluster2"
10762,4622,"hm_cluster2"
17059,6579,"hm_cluster2"
11651,6058,"hm_cluster2"
15712,6659,"hm_cluster2"
11070,4865,"hm_cluster2"
13390,7355,"hm_cluster2"
9109,5825,"hm_cluster2"
13373,8064,"hm_cluster2"
12899,8014,"hm_cluster2"
10487,4426,"hm_cluster2"
11425,5160,"hm_cluster2"
12618,6033,"hm_cluster2"
9427,3874,"hm_cluster2"
11688,6309,"hm_cluster2"
17089,9644,"hm_cluster2"
14943,6216,"hm_cluster2"
14922,5662,"hm_cluster2"
16116,6938,"hm_cluster2"
13436,5851,"hm_cluster2"
12539,6876,"hm_cluster2"
12752,6465,"hm_cluster2"
12017,6829,"hm_cluster2"
14132,6346,"hm_cluster2"
15752,7101,"hm_cluster2"
15219,4941,"hm_cluster2"
14528,5401,"hm_cluster2"
8340,7167,"hm_cluster2"
16731,7385,"hm_cluster2"
14561,6550,"hm_cluster2"
17054,9013,"hm_cluster2"
14676,6204,"hm_cluster2"
12517,9311,"hm_cluster2"
14496,5322,"hm_cluster2"
12353,6779,"hm_cluster2"
15675,7915,"hm_cluster2"
14631,8352,"hm_cluster2"
11653,6565,"hm_cluster2"
13438,5562,"hm_cluster2"
16694,8653,"hm_cluster2"
14771,7759,"hm_cluster2"
11949,6322,"hm_cluster2"
12930,6779,"hm_cluster2"
15597,7414,"hm_cluster2"
14598,5931,"hm_cluster2"
15335,6088,"hm_cluster2"
11096,5536,"hm_cluster2"
14746,7132,"hm_cluster2"
14374,6833,"hm_cluster2"
14435,6384,"hm_cluster2"
12250,8160,"hm_cluster2"
11160,5566,"hm_cluster2"
13107,5421,"hm_cluster2"
14129,5306,"hm_cluster2"
10012,5480,"hm_cluster2"
19291,7836,"hm_cluster2"
14501,8492,"hm_cluster2"
12624,6336,"hm_cluster2"
13129,5705,"hm_cluster2"
13447,7158,"hm_cluster2"
16972,9186,"hm_cluster2"
13580,5385,"hm_cluster2"
11719,4709,"hm_cluster2"
11379,5671,"hm_cluster2"
10398,5684,"hm_cluster2"
12506,6742,"hm_cluster2"
13080,7741,"hm_cluster2"
10915,5308,"hm_cluster2"
12692,6924,"hm_cluster2"
14734,7281,"hm_cluster2"
9552,6252,"hm_cluster2"
14731,7768,"hm_cluster2"
10905,7349,"hm_cluster2"
17149,7346,"hm_cluster2"
14662,6463,"hm_cluster2"
19203,7299,"hm_cluster2"
10061,5989,"hm_cluster2"
14840,8040,"hm_cluster2"
14242,7345,"hm_cluster2"
10251,5491,"hm_cluster2"
15730,8321,"hm_cluster2"
12436,5382,"hm_cluster2"
13453,5207,"hm_cluster2"
13501,7403,"hm_cluster2"
14086,5653,"hm_cluster2"
14143,6319,"hm_cluster2"
15191,7501,"hm_cluster2"
13454,7233,"hm_cluster2"
14786,8686,"hm_cluster2"
11349,6242,"hm_cluster2"
14316,6584,"hm_cluster2"
11644,6701,"hm_cluster2"
14494,6089,"hm_cluster2"
14088,7159,"hm_cluster2"
12820,6397,"hm_cluster2"
15257,5583,"hm_cluster2"
15540,7481,"hm_cluster2"
12119,5795,"hm_cluster2"
11908,7018,"hm_cluster2"
12722,7064,"hm_cluster2"
10940,7598,"hm_cluster2"
15205,6706,"hm_cluster2"
12595,7529,"hm_cluster2"
15155,7354,"hm_cluster2"
12978,8753,"hm_cluster2"
15599,6997,"hm_cluster2"
11115,6773,"hm_cluster2"
15904,8168,"hm_cluster2"
13408,6020,"hm_cluster2"
15426,6791,"hm_cluster2"
13866,6436,"hm_cluster2"
9432,6039,"hm_cluster2"
13135,5981,"hm_cluster2"
20699,8647,"hm_cluster2"
15896,6711,"hm_cluster2"
12956,6514,"hm_cluster2"
15804,6690,"hm_cluster2"
11073,5431,"hm_cluster2"
12441,5839,"hm_cluster2"
10300,5790,"hm_cluster2"
12244,6382,"hm_cluster2"
14544,5718,"hm_cluster2"
12429,5737,"hm_cluster2"
11855,5940,"hm_cluster2"
12120,6588,"hm_cluster2"
13525,5369,"hm_cluster2"
15083,8867,"hm_cluster2"
14459,6794,"hm_cluster2"
11701,6376,"hm_cluster2"
14968,6514,"hm_cluster2"
12294,7623,"hm_cluster2"
11245,7031,"hm_cluster2"
14228,5678,"hm_cluster2"
14792,5735,"hm_cluster2"
12288,6596,"hm_cluster2"
16028,6845,"hm_cluster2"
12681,6803,"hm_cluster2"
15131,6046,"hm_cluster2"
14532,5900,"hm_cluster2"
10643,6498,"hm_cluster2"
18258,7644,"hm_cluster2"
11823,7452,"hm_cluster2"
13069,6746,"hm_cluster2"
13652,7231,"hm_cluster2"
13872,7210,"hm_cluster2"
12631,5845,"hm_cluster2"
11626,5386,"hm_cluster2"
13887,6662,"hm_cluster2"
15470,7441,"hm_cluster2"
12951,6452,"hm_cluster2"
13363,7346,"hm_cluster2"
13597,6993,"hm_cluster2"
11853,5560,"hm_cluster2"
14138,7951,"hm_cluster2"
11422,6934,"hm_cluster2"
10596,7454,"hm_cluster2"
13424,7065,"hm_cluster2"
12908,5749,"hm_cluster2"
16747,9328,"hm_cluster2"
13564,5401,"hm_cluster2"
11067,5626,"hm_cluster2"
11258,7245,"hm_cluster2"
12385,8981,"hm_cluster2"
15982,6711,"hm_cluster2"
11994,6927,"hm_cluster2"
12787,6598,"hm_cluster2"
13730,6735,"hm_cluster2"
11811,5791,"hm_cluster2"
10468,6059,"hm_cluster2"
14882,7070,"hm_cluster2"
18241,10165,"hm_cluster2"
8289,4184,"hm_cluster2"
11807,5982,"hm_cluster2"
14929,5838,"hm_cluster2"
11553,7318,"hm_cluster2"
14892,7733,"hm_cluster2"
14697,8210,"hm_cluster2"
17395,8449,"hm_cluster2"
13693,9088,"hm_cluster2"
13565,8056,"hm_cluster2"
11392,6971,"hm_cluster2"
14611,6265,"hm_cluster2"
17067,8919,"hm_cluster2"
14614,9197,"hm_cluster2"
13735,5025,"hm_cluster2"
16559,9329,"hm_cluster2"
13273,6656,"hm_cluster2"
14951,6430,"hm_cluster2"
14235,6550,"hm_cluster2"
17665,9284,"hm_cluster2"
14298,6353,"hm_cluster2"
14621,7461,"hm_cluster2"
11006,8871,"hm_cluster2"
12571,5704,"hm_cluster2"
13687,6363,"hm_cluster2"
16091,7174,"hm_cluster2"
11968,7794,"hm_cluster2"
9610,5433,"hm_cluster2"
12330,5314,"hm_cluster2"
16366,6787,"hm_cluster2"
15456,7561,"hm_cluster2"
14522,8443,"hm_cluster2"
14905,7130,"hm_cluster2"
11630,5787,"hm_cluster2"
12646,6982,"hm_cluster2"
10669,4598,"hm_cluster2"
15218,8143,"hm_cluster2"
14375,6516,"hm_cluster2"
13641,6704,"hm_cluster2"
15047,9380,"hm_cluster2"
11026,4963,"hm_cluster2"
14669,9465,"hm_cluster2"
16537,9525,"hm_cluster2"
14582,7356,"hm_cluster2"
12300,5573,"hm_cluster2"
17100,7156,"hm_cluster2"
16110,8765,"hm_cluster2"
10444,6685,"hm_cluster2"
14722,7488,"hm_cluster2"
13170,7414,"hm_cluster2"
15577,6500,"hm_cluster2"
11257,7215,"hm_cluster2"
12720,5716,"hm_cluster2"
11899,8520,"hm_cluster2"
11187,5374,"hm_cluster2"
10454,5632,"hm_cluster2"
14155,7262,"hm_cluster2"
14844,7596,"hm_cluster2"
13715,5321,"hm_cluster2"
15101,7102,"hm_cluster2"
12480,6871,"hm_cluster2"
12150,7097,"hm_cluster2"
11775,5287,"hm_cluster2"
11921,6783,"hm_cluster2"
17260,7456,"hm_cluster2"
8747,4730,"hm_cluster2"
14217,7087,"hm_cluster2"
13590,7809,"hm_cluster2"
12054,9003,"hm_cluster2"
12793,6902,"hm_cluster2"
11993,6552,"hm_cluster2"
10316,6194,"hm_cluster2"
14263,5421,"hm_cluster2"
12368,5825,"hm_cluster2"
13511,6505,"hm_cluster2"
13103,5616,"hm_cluster2"
12747,6032,"hm_cluster2"
14181,8326,"hm_cluster2"
11696,5588,"hm_cluster2"
15396,7973,"hm_cluster2"
11687,5944,"hm_cluster2"
12924,5678,"hm_cluster2"
10325,5362,"hm_cluster2"
14292,5761,"hm_cluster2"
14248,6161,"hm_cluster2"
13144,6524,"hm_cluster2"
14800,7073,"hm_cluster2"
15906,7226,"hm_cluster2"
11771,5489,"hm_cluster2"
17549,7452,"hm_cluster2"
14524,6968,"hm_cluster2"
11327,5548,"hm_cluster2"
11566,6633,"hm_cluster2"
12512,7364,"hm_cluster2"
14688,6907,"hm_cluster2"
16496,8033,"hm_cluster2"
12787,6987,"hm_cluster2"
13922,6145,"hm_cluster2"
12113,7611,"hm_cluster2"
16236,7992,"hm_cluster2"
13885,7103,"hm_cluster2"
12267,5062,"hm_cluster2"
12614,6130,"hm_cluster2"
9909,5368,"hm_cluster2"
14391,8130,"hm_cluster2"
13675,6086,"hm_cluster2"
12899,7917,"hm_cluster2"
10725,6215,"hm_cluster2"
12959,6667,"hm_cluster2"
12671,7444,"hm_cluster2"
13308,5561,"hm_cluster2"
16815,8629,"hm_cluster2"
14973,6404,"hm_cluster2"
9913,4193,"hm_cluster2"
14070,6805,"hm_cluster2"
12065,7570,"hm_cluster2"
10291,6152,"hm_cluster2"
15641,11202,"hm_cluster2"
13179,6778,"hm_cluster2"
12152,6611,"hm_cluster2"
8532,4300,"hm_cluster2"
13001,7130,"hm_cluster2"
13649,6736,"hm_cluster2"
13365,6706,"hm_cluster2"
11195,6613,"hm_cluster2"
9937,6482,"hm_cluster2"
14961,6636,"hm_cluster2"
11813,5270,"hm_cluster2"
12322,6367,"hm_cluster2"
15141,6362,"hm_cluster2"
11439,6669,"hm_cluster2"
13169,8199,"hm_cluster2"
15950,8872,"hm_cluster2"
11010,5501,"hm_cluster2"
14152,7119,"hm_cluster2"
13248,8540,"hm_cluster2"
13581,5183,"hm_cluster2"
12460,8469,"hm_cluster2"
9326,5444,"hm_cluster2"
11626,6826,"hm_cluster2"
11925,5204,"hm_cluster2"
18200,6744,"hm_cluster2"
10038,5111,"hm_cluster2"
9992,6032,"hm_cluster2"
9981,5841,"hm_cluster2"
15533,5695,"hm_cluster2"
9547,6869,"hm_cluster2"
14556,5632,"hm_cluster2"
15711,6746,"hm_cluster2"
16213,9045,"hm_cluster2"
14056,6077,"hm_cluster2"
15402,8174,"hm_cluster2"
13587,6163,"hm_cluster2"
13723,8373,"hm_cluster2"
11615,5052,"hm_cluster2"
14560,7137,"hm_cluster2"
12952,7228,"hm_cluster2"
12296,5674,"hm_cluster2"
14202,6359,"hm_cluster2"
16515,5623,"hm_cluster2"
12209,5867,"hm_cluster2"
12677,6013,"hm_cluster2"
11138,6740,"hm_cluster2"
13099,5970,"hm_cluster2"
14249,8161,"hm_cluster2"
9024,5930,"hm_cluster2"
12700,9296,"hm_cluster2"
13344,6944,"hm_cluster2"
13957,5580,"hm_cluster2"
15268,7674,"hm_cluster2"
15031,6746,"hm_cluster2"
12922,7737,"hm_cluster2"
12275,8111,"hm_cluster2"
16643,7490,"hm_cluster2"
13050,5332,"hm_cluster2"
10978,5772,"hm_cluster2"
13573,6480,"hm_cluster2"
12807,7967,"hm_cluster2"
8984,5744,"hm_cluster2"
13412,6274,"hm_cluster2"
16043,6870,"hm_cluster2"
13830,6696,"hm_cluster2"
11921,5985,"hm_cluster2"
15408,8730,"hm_cluster2"
11516,9990,"hm_cluster2"
12133,4860,"hm_cluster2"
14921,8150,"hm_cluster2"
12440,6314,"hm_cluster2"
10393,5916,"hm_cluster2"
11988,4732,"hm_cluster2"
12640,5608,"hm_cluster2"
8825,5624,"hm_cluster2"
14333,8094,"hm_cluster2"
14723,5902,"hm_cluster2"
15247,7947,"hm_cluster2"
13986,6030,"hm_cluster2"
19402,7319,"hm_cluster2"
15863,6805,"hm_cluster2"
11056,7848,"hm_cluster2"
14090,6243,"hm_cluster2"
15673,7249,"hm_cluster2"
12777,5325,"hm_cluster2"
14591,7421,"hm_cluster2"
10156,6764,"hm_cluster2"
11858,4692,"hm_cluster2"
12337,5848,"hm_cluster2"
11142,5701,"hm_cluster2"
14908,7751,"hm_cluster2"
15185,7760,"hm_cluster2"
12811,7512,"hm_cluster2"
17440,9457,"hm_cluster2"
13381,5067,"hm_cluster2"
14007,6068,"hm_cluster2"
12824,5997,"hm_cluster2"
15908,6360,"hm_cluster2"
10993,5242,"hm_cluster2"
16410,7503,"hm_cluster2"
13853,8177,"hm_cluster2"
9059,6086,"hm_cluster2"
11760,6213,"hm_cluster2"
13609,5334,"hm_cluster2"
12111,5172,"hm_cluster2"
11377,7759,"hm_cluster2"
11570,6427,"hm_cluster2"
10788,6543,"hm_cluster2"
13613,7198,"hm_cluster2"
12788,6798,"hm_cluster2"
14944,7151,"hm_cluster2"
12335,9123,"hm_cluster2"
12199,7416,"hm_cluster2"
12883,6786,"hm_cluster2"
13480,6372,"hm_cluster2"
11229,5349,"hm_cluster2"
13210,6915,"hm_cluster2"
13473,7244,"hm_cluster2"
10934,5773,"hm_cluster2"
14925,10032,"hm_cluster2"
13757,5586,"hm_cluster2"
16046,6984,"hm_cluster2"
18717,9029,"hm_cluster2"
14447,7764,"hm_cluster2"
10402,5592,"hm_cluster2"
14213,7060,"hm_cluster2"
16004,7422,"hm_cluster2"
15273,7515,"hm_cluster2"
15477,9637,"hm_cluster2"
13417,7354,"hm_cluster2"
11909,6073,"hm_cluster2"
13371,7162,"hm_cluster2"
11118,6099,"hm_cluster2"
13524,8507,"hm_cluster2"
13474,5713,"hm_cluster2"
10030,4995,"hm_cluster2"
13798,6661,"hm_cluster2"
14408,7025,"hm_cluster2"
10725,4472,"hm_cluster2"
13527,5190,"hm_cluster2"
15598,9011,"hm_cluster2"
11287,5993,"hm_cluster2"
9812,4756,"hm_cluster2"
9982,5614,"hm_cluster2"
11984,5342,"hm_cluster2"
14239,7746,"hm_cluster2"
10061,6358,"hm_cluster2"
12610,5176,"hm_cluster2"
15342,7215,"hm_cluster2"
12172,5855,"hm_cluster2"
12814,7796,"hm_cluster2"
11742,8672,"hm_cluster2"
16830,7042,"hm_cluster2"
13291,7117,"hm_cluster2"
12132,6021,"hm_cluster2"
12748,6769,"hm_cluster2"
15223,8937,"hm_cluster2"
13587,8009,"hm_cluster2"
16723,8116,"hm_cluster2"
12588,3888,"hm_cluster2"
14498,7218,"hm_cluster2"
13562,5978,"hm_cluster2"
12031,7438,"hm_cluster2"
14257,5936,"hm_cluster2"
14518,8696,"hm_cluster2"
12429,5318,"hm_cluster2"
17779,6096,"hm_cluster2"
12586,7298,"hm_cluster2"
12175,5812,"hm_cluster2"
13587,7395,"hm_cluster2"
13338,7484,"hm_cluster2"
14252,6260,"hm_cluster2"
13153,6139,"hm_cluster2"
12357,8429,"hm_cluster2"
15673,6762,"hm_cluster2"
14170,5503,"hm_cluster2"
14985,6637,"hm_cluster2"
17837,7471,"hm_cluster2"
14692,8558,"hm_cluster2"
14859,7895,"hm_cluster2"
16337,6487,"hm_cluster2"
11828,6642,"hm_cluster2"
12412,6113,"hm_cluster2"
12967,7163,"hm_cluster2"
12049,7180,"hm_cluster2"
10648,6398,"hm_cluster2"
11861,5590,"hm_cluster2"
12305,6275,"hm_cluster2"
12024,6375,"hm_cluster2"
16583,7391,"hm_cluster2"
14320,6391,"hm_cluster2"
14513,8123,"hm_cluster2"
14595,7331,"hm_cluster2"
15230,7625,"hm_cluster2"
14364,5615,"hm_cluster2"
15224,7428,"hm_cluster2"
14686,7183,"hm_cluster2"
15994,8114,"hm_cluster2"
9940,5431,"hm_cluster2"
10294,7039,"hm_cluster2"
15928,6984,"hm_cluster2"
14266,8091,"hm_cluster2"
13535,6574,"hm_cluster2"
12230,6884,"hm_cluster2"
12832,6446,"hm_cluster2"
11450,7465,"hm_cluster2"
11544,6746,"hm_cluster2"
11634,6290,"hm_cluster2"
13333,5285,"hm_cluster2"
13045,6457,"hm_cluster2"
14211,7303,"hm_cluster2"
10363,6243,"hm_cluster2"
11576,6131,"hm_cluster2"
10616,5207,"hm_cluster2"
16318,8177,"hm_cluster2"
12078,4778,"hm_cluster2"
15444,8367,"hm_cluster2"
12084,6802,"hm_cluster2"
10845,6944,"hm_cluster2"
13328,6583,"hm_cluster2"
16178,6439,"hm_cluster2"
11083,6627,"hm_cluster2"
14275,7392,"hm_cluster2"
15296,7865,"hm_cluster2"
15201,7199,"hm_cluster2"
14607,5689,"hm_cluster2"
10643,5004,"hm_cluster2"
13842,5639,"hm_cluster2"
13963,7767,"hm_cluster2"
16568,7981,"hm_cluster2"
14470,6858,"hm_cluster2"
13853,6050,"hm_cluster2"
13170,6088,"hm_cluster2"
11016,6730,"hm_cluster2"
14152,5939,"hm_cluster2"
16646,6873,"hm_cluster2"
11500,5434,"hm_cluster2"
15997,6908,"hm_cluster2"
12025,7070,"hm_cluster2"
12042,6374,"hm_cluster2"
12726,6500,"hm_cluster2"
12313,6066,"hm_cluster2"
15459,6480,"hm_cluster2"
12305,6050,"hm_cluster2"
11824,5117,"hm_cluster2"
11321,5938,"hm_cluster2"
14992,6744,"hm_cluster2"
9797,5232,"hm_cluster2"
10207,6444,"hm_cluster2"
13575,6337,"hm_cluster2"
12839,7093,"hm_cluster2"
13086,5950,"hm_cluster2"
12995,6208,"hm_cluster2"
13346,7839,"hm_cluster2"
16655,7699,"hm_cluster2"
13671,7448,"hm_cluster2"
13129,6365,"hm_cluster2"
15032,7340,"hm_cluster2"
11806,5367,"hm_cluster2"
13526,6908,"hm_cluster2"
13627,7445,"hm_cluster2"
13861,9014,"hm_cluster2"
10553,6139,"hm_cluster2"
12913,5774,"hm_cluster2"
14192,6628,"hm_cluster2"
19241,8007,"hm_cluster2"
11773,6029,"hm_cluster2"
11549,6307,"hm_cluster2"
12419,6519,"hm_cluster2"
11632,5355,"hm_cluster2"
12364,6633,"hm_cluster2"
15807,6870,"hm_cluster2"
13956,6775,"hm_cluster2"
13483,6073,"hm_cluster2"
13820,5542,"hm_cluster2"
14271,6752,"hm_cluster2"
16749,7618,"hm_cluster2"
15995,7701,"hm_cluster2"
13786,7552,"hm_cluster2"
14359,4329,"hm_cluster2"
17187,7499,"hm_cluster2"
18919,8124,"hm_cluster2"
13524,7427,"hm_cluster2"
11145,7295,"hm_cluster2"
9879,5439,"hm_cluster2"
10306,5696,"hm_cluster2"
13092,6754,"hm_cluster2"
14124,8244,"hm_cluster2"
11014,5332,"hm_cluster2"
12995,5458,"hm_cluster2"
14213,6107,"hm_cluster2"
14572,5482,"hm_cluster2"
11019,7259,"hm_cluster2"
11720,6012,"hm_cluster2"
11065,5558,"hm_cluster2"
10033,7158,"hm_cluster2"
11997,5926,"hm_cluster2"
13329,6145,"hm_cluster2"
8944,5639,"hm_cluster2"
10949,4463,"hm_cluster2"
16283,7855,"hm_cluster2"
10183,6221,"hm_cluster2"
13718,7012,"hm_cluster2"
11437,5714,"hm_cluster2"
10410,7407,"hm_cluster2"
9405,3699,"hm_cluster2"
12192,5545,"hm_cluster2"
12976,6227,"hm_cluster2"
16201,7630,"hm_cluster2"
13163,7823,"hm_cluster2"
12890,5654,"hm_cluster2"
13108,8641,"hm_cluster2"
17458,8201,"hm_cluster2"
12491,6640,"hm_cluster2"
12177,6054,"hm_cluster2"
13174,6223,"hm_cluster2"
