"label","group","count"
"cbe_control","negative",4143
"cbe_control","all",10649
"cbe_control","positive",6140
"cbe_control","negative",4278
"cbe_control","all",10418
"cbe_control","positive",6106
"cbe_control","negative",4190
"cbe_control","all",10296
"cbe_control","positive",4529
"cbe_control","negative",3103
"cbe_control","all",7632
"cbe_control","positive",6018
"cbe_control","negative",3719
"cbe_control","all",9737
"cbe_control","positive",4344
"cbe_control","negative",2530
"cbe_control","all",6874
"cbe_control","positive",5914
"cbe_control","negative",4120
"cbe_control","all",10034
"cbe_control","positive",6202
"cbe_control","negative",4567
"cbe_control","all",10769
"cbe_control","positive",5802
"cbe_control","negative",3523
"cbe_control","all",9325
"cbe_control","positive",5252
"cbe_control","negative",3293
"cbe_control","all",8545
"cbe_control","positive",5637
"cbe_control","negative",3587
"cbe_control","all",9224
"cbe_control","positive",6541
"cbe_control","negative",4234
"cbe_control","all",10775
"cbe_control","positive",5963
"cbe_control","negative",3618
"cbe_control","all",9581
"cbe_control","positive",4679
"cbe_control","negative",3154
"cbe_control","all",7833
"cbe_control","positive",4941
"cbe_control","negative",3327
"cbe_control","all",8268
"cbe_control","positive",5837
"cbe_control","negative",3626
"cbe_control","all",9463
"cbe_control","positive",5530
"cbe_control","negative",3727
"cbe_control","all",9257
"cbe_control","positive",5870
"cbe_control","negative",3480
"cbe_control","all",9350
"cbe_control","positive",5484
"cbe_control","negative",3468
"cbe_control","all",8952
"cbe_control","positive",5947
"cbe_control","negative",3476
"cbe_control","all",9423
"cbe_control","positive",6606
"cbe_control","negative",4188
"cbe_control","all",10794
"cbe_control","positive",5940
"cbe_control","negative",3703
"cbe_control","all",9643
"cbe_control","positive",3692
"cbe_control","negative",2114
"cbe_control","all",5806
"cbe_control","positive",5100
"cbe_control","negative",3289
"cbe_control","all",8389
"cbe_control","positive",4345
"cbe_control","negative",2755
"cbe_control","all",7100
"cbe_control","positive",4900
"cbe_control","negative",3352
"cbe_control","all",8252
"cbe_control","positive",6539
"cbe_control","negative",4339
"cbe_control","all",10878
"cbe_control","positive",5761
"cbe_control","negative",3581
"cbe_control","all",9342
"cbe_control","positive",5528
"cbe_control","negative",3301
"cbe_control","all",8829
"cbe_control","positive",5401
"cbe_control","negative",3472
"cbe_control","all",8873
"cbe_control","positive",4162
"cbe_control","negative",2694
"cbe_control","all",6856
"cbe_control","positive",7350
"cbe_control","negative",4506
"cbe_control","all",11856
"cbe_control","positive",5912
"cbe_control","negative",4035
"cbe_control","all",9947
"cbe_control","positive",5533
"cbe_control","negative",3682
"cbe_control","all",9215
"cbe_control","positive",6104
"cbe_control","negative",3902
"cbe_control","all",10006
"cbe_control","positive",4394
"cbe_control","negative",2666
"cbe_control","all",7060
"cbe_control","positive",4567
"cbe_control","negative",2648
"cbe_control","all",7215
"cbe_control","positive",7592
"cbe_control","negative",5113
"cbe_control","all",12705
"cbe_control","positive",5377
"cbe_control","negative",3617
"cbe_control","all",8994
"cbe_control","positive",4617
"cbe_control","negative",2636
"cbe_control","all",7253
"cbe_control","positive",5634
"cbe_control","negative",3662
"cbe_control","all",9296
"cbe_control","positive",5372
"cbe_control","negative",3562
"cbe_control","all",8934
"cbe_control","positive",6561
"cbe_control","negative",4204
"cbe_control","all",10765
"cbe_control","positive",4446
"cbe_control","negative",2987
"cbe_control","all",7433
"cbe_control","positive",3778
"cbe_control","negative",2301
"cbe_control","all",6079
"cbe_control","positive",4986
"cbe_control","negative",3121
"cbe_control","all",8107
"cbe_control","positive",5345
"cbe_control","negative",3354
"cbe_control","all",8699
"cbe_control","positive",5825
"cbe_control","negative",3750
"cbe_control","all",9575
"cbe_control","positive",6178
"cbe_control","negative",3711
"cbe_control","all",9889
"cbe_control","positive",7108
"cbe_control","negative",4574
"cbe_control","all",11682
"cbe_control","positive",5234
"cbe_control","negative",3095
"cbe_control","all",8329
"cbe_control","positive",4540
"cbe_control","negative",2905
"cbe_control","all",7445
"cbe_control","positive",5914
"cbe_control","negative",3863
"cbe_control","all",9777
"cbe_control","positive",6509
"cbe_control","negative",4211
"cbe_control","all",10720
"cbe_control","positive",6320
"cbe_control","negative",4216
"cbe_control","all",10536
"cbe_control","positive",5320
"cbe_control","negative",3366
"cbe_control","all",8686
"cbe_control","positive",5252
"cbe_control","negative",3523
"cbe_control","all",8775
"cbe_control","positive",4722
"cbe_control","negative",3134
"cbe_control","all",7856
"cbe_control","positive",4490
"cbe_control","negative",2734
"cbe_control","all",7224
"cbe_control","positive",7633
"cbe_control","negative",4554
"cbe_control","all",12187
"cbe_control","positive",6885
"cbe_control","negative",4915
"cbe_control","all",11800
"cbe_control","positive",5059
"cbe_control","negative",2999
"cbe_control","all",8058
"cbe_control","positive",6279
"cbe_control","negative",4236
"cbe_control","all",10515
"cbe_control","positive",6247
"cbe_control","negative",3703
"cbe_control","all",9950
"cbe_control","positive",4513
"cbe_control","negative",2951
"cbe_control","all",7464
"cbe_control","positive",6666
"cbe_control","negative",4117
"cbe_control","all",10783
"cbe_control","positive",6031
"cbe_control","negative",3924
"cbe_control","all",9955
"cbe_control","positive",5442
"cbe_control","negative",3367
"cbe_control","all",8809
"cbe_control","positive",5933
"cbe_control","negative",3770
"cbe_control","all",9703
"cbe_control","positive",5213
"cbe_control","negative",3325
"cbe_control","all",8538
"cbe_control","positive",5511
"cbe_control","negative",3541
"cbe_control","all",9052
"cbe_control","positive",5129
"cbe_control","negative",3354
"cbe_control","all",8483
"cbe_control","positive",6067
"cbe_control","negative",3890
"cbe_control","all",9957
"cbe_control","positive",4321
"cbe_control","negative",2757
"cbe_control","all",7078
"cbe_control","positive",6902
"cbe_control","negative",4395
"cbe_control","all",11297
"cbe_control","positive",4323
"cbe_control","negative",2631
"cbe_control","all",6954
"cbe_control","positive",6162
"cbe_control","negative",4019
"cbe_control","all",10181
"cbe_control","positive",5625
"cbe_control","negative",3582
"cbe_control","all",9207
"cbe_control","positive",8515
"cbe_control","negative",5918
"cbe_control","all",14433
"cbe_control","positive",6317
"cbe_control","negative",3936
"cbe_control","all",10253
"cbe_control","positive",6088
"cbe_control","negative",3921
"cbe_control","all",10009
"cbe_control","positive",5851
"cbe_control","negative",3760
"cbe_control","all",9611
"cbe_control","positive",6142
"cbe_control","negative",4042
"cbe_control","all",10184
"cbe_control","positive",6382
"cbe_control","negative",3939
"cbe_control","all",10321
"cbe_control","positive",6334
"cbe_control","negative",3754
"cbe_control","all",10088
"cbe_control","positive",5824
"cbe_control","negative",3632
"cbe_control","all",9456
"cbe_control","positive",4538
"cbe_control","negative",3070
"cbe_control","all",7608
"cbe_control","positive",6946
"cbe_control","negative",4446
"cbe_control","all",11392
"cbe_control","positive",5418
"cbe_control","negative",3037
"cbe_control","all",8455
"cbe_control","positive",6192
"cbe_control","negative",4210
"cbe_control","all",10402
"cbe_control","positive",4659
"cbe_control","negative",2857
"cbe_control","all",7516
"cbe_control","positive",5834
"cbe_control","negative",3348
"cbe_control","all",9182
"cbe_control","positive",5081
"cbe_control","negative",3108
"cbe_control","all",8189
"cbe_control","positive",5415
"cbe_control","negative",3638
"cbe_control","all",9053
"cbe_control","positive",4531
"cbe_control","negative",2916
"cbe_control","all",7447
"cbe_control","positive",5628
"cbe_control","negative",3623
"cbe_control","all",9251
"cbe_control","positive",3419
"cbe_control","negative",2007
"cbe_control","all",5426
"cbe_control","positive",6025
"cbe_control","negative",3986
"cbe_control","all",10011
"cbe_control","positive",5596
"cbe_control","negative",3586
"cbe_control","all",9182
"cbe_control","positive",6048
"cbe_control","negative",3738
"cbe_control","all",9786
"cbe_control","positive",4366
"cbe_control","negative",2789
"cbe_control","all",7155
"cbe_control","positive",7031
"cbe_control","negative",4750
"cbe_control","all",11781
"cbe_control","positive",4726
"cbe_control","negative",2747
"cbe_control","all",7473
"cbe_control","positive",6063
"cbe_control","negative",3868
"cbe_control","all",9931
"cbe_control","positive",5138
"cbe_control","negative",2907
"cbe_control","all",8045
"cbe_control","positive",4311
"cbe_control","negative",2667
"cbe_control","all",6978
"cbe_control","positive",5423
"cbe_control","negative",3601
"cbe_control","all",9024
"cbe_control","positive",5043
"cbe_control","negative",3377
"cbe_control","all",8420
"cbe_control","positive",4671
"cbe_control","negative",2926
"cbe_control","all",7597
"cbe_control","positive",4761
"cbe_control","negative",3169
"cbe_control","all",7930
"cbe_control","positive",5454
"cbe_control","negative",3362
"cbe_control","all",8816
"cbe_control","positive",5865
"cbe_control","negative",3911
"cbe_control","all",9776
"cbe_control","positive",5370
"cbe_control","negative",3365
"cbe_control","all",8735
"cbe_control","positive",4936
"cbe_control","negative",2933
"cbe_control","all",7869
"cbe_control","positive",5561
"cbe_control","negative",3170
"cbe_control","all",8731
"cbe_control","positive",4792
"cbe_control","negative",3070
"cbe_control","all",7862
"cbe_control","positive",3963
"cbe_control","negative",2353
"cbe_control","all",6316
"cbe_control","positive",4786
"cbe_control","negative",2809
"cbe_control","all",7595
"cbe_control","positive",6191
"cbe_control","negative",3531
"cbe_control","all",9722
"cbe_control","positive",5813
"cbe_control","negative",3490
"cbe_control","all",9303
"cbe_control","positive",6739
"cbe_control","negative",4645
"cbe_control","all",11384
"cbe_control","positive",3848
"cbe_control","negative",2245
"cbe_control","all",6093
"cbe_control","positive",5907
"cbe_control","negative",4123
"cbe_control","all",10030
"cbe_control","positive",5951
"cbe_control","negative",3466
"cbe_control","all",9417
"cbe_control","positive",5334
"cbe_control","negative",3174
"cbe_control","all",8508
"cbe_control","positive",5819
"cbe_control","negative",3403
"cbe_control","all",9222
"cbe_control","positive",7230
"cbe_control","negative",4556
"cbe_control","all",11786
"cbe_control","positive",5423
"cbe_control","negative",3399
"cbe_control","all",8822
"cbe_control","positive",5866
"cbe_control","negative",3710
"cbe_control","all",9576
"cbe_control","positive",5888
"cbe_control","negative",3462
"cbe_control","all",9350
"cbe_control","positive",5587
"cbe_control","negative",3430
"cbe_control","all",9017
"cbe_control","positive",5019
"cbe_control","negative",3363
"cbe_control","all",8382
"cbe_control","positive",5981
"cbe_control","negative",3724
"cbe_control","all",9705
"cbe_control","positive",3179
"cbe_control","negative",1724
"cbe_control","all",4903
"cbe_control","positive",4448
"cbe_control","negative",2625
"cbe_control","all",7073
"cbe_control","positive",5856
"cbe_control","negative",4161
"cbe_control","all",10017
"cbe_control","positive",5733
"cbe_control","negative",3314
"cbe_control","all",9047
"cbe_control","positive",4412
"cbe_control","negative",2928
"cbe_control","all",7340
"cbe_control","positive",4369
"cbe_control","negative",2877
"cbe_control","all",7246
"cbe_control","positive",6929
"cbe_control","negative",4258
"cbe_control","all",11187
"cbe_control","positive",4927
"cbe_control","negative",3049
"cbe_control","all",7976
"cbe_control","positive",4189
"cbe_control","negative",2569
"cbe_control","all",6758
"cbe_control","positive",5939
"cbe_control","negative",3876
"cbe_control","all",9815
"cbe_control","positive",5425
"cbe_control","negative",3682
"cbe_control","all",9107
"cbe_control","positive",6339
"cbe_control","negative",3820
"cbe_control","all",10159
"cbe_control","positive",4802
"cbe_control","negative",3160
"cbe_control","all",7962
"cbe_control","positive",6535
"cbe_control","negative",4327
"cbe_control","all",10862
"cbe_control","positive",5598
"cbe_control","negative",3616
"cbe_control","all",9214
"cbe_control","positive",5008
"cbe_control","negative",2764
"cbe_control","all",7772
"cbe_control","positive",6699
"cbe_control","negative",4820
"cbe_control","all",11519
"cbe_control","positive",3989
"cbe_control","negative",2565
"cbe_control","all",6554
"cbe_control","positive",5223
"cbe_control","negative",3307
"cbe_control","all",8530
"cbe_control","positive",4901
"cbe_control","negative",3382
"cbe_control","all",8283
"cbe_control","positive",5133
"cbe_control","negative",3303
"cbe_control","all",8436
"cbe_control","positive",5364
"cbe_control","negative",3404
"cbe_control","all",8768
"cbe_control","positive",5597
"cbe_control","negative",3499
"cbe_control","all",9096
"cbe_control","positive",5739
"cbe_control","negative",3475
"cbe_control","all",9214
"cbe_control","positive",7334
"cbe_control","negative",5152
"cbe_control","all",12486
"cbe_control","positive",4857
"cbe_control","negative",2868
"cbe_control","all",7725
"cbe_control","positive",5408
"cbe_control","negative",3022
"cbe_control","all",8430
"cbe_control","positive",4549
"cbe_control","negative",2389
